A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,80,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,28855.27,0.0,0.0,7320.0,-300.0,0.0,10490.77,8522.0,8522.0,8522.0,10490.77
G,S,80,ddd,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,28855.27,0.0,0.0,7320.0,-300.0,0.0,10490.77,8522.0,8522.0,8522.0,10490.77
R,S,80,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,28855.27,0.0,0.0,7320.0,-300.0,0.0,10490.77,8522.0,8522.0,8522.0,10490.77
