A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,80,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,302992.59,0.0,0.0,212.5,-74621.25,0.0,1802.34,223702.75,223702.75,223702.75,1802.34
G,S,80,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,302992.59,0.0,0.0,212.5,-74621.25,0.0,1802.34,223702.75,223702.75,223702.75,1802.34
G,S,80,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,55359.2,0.0,0.0,0.0,-14225.0,0.0,31039.2,23100.0,23100.0,23100.0,31039.2
G,S,80,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,55359.2,0.0,0.0,0.0,-14225.0,0.0,31039.2,23100.0,23100.0,23100.0,31039.2
G,S,80,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,53829.3,0.0,0.0,0.0,-3787.5,0.0,22297.05,25478.5,25478.5,25478.5,22297.05
G,S,80,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,53829.3,0.0,0.0,0.0,-3787.5,0.0,22297.05,25478.5,25478.5,25478.5,22297.05
G,S,80,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,929.78,0.0,0.0,0.0,0.0,0.0,929.78,0.0,0.0,0.0,929.78
G,S,80,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,929.78,0.0,0.0,0.0,0.0,0.0,929.78,0.0,0.0,0.0,929.78
G,S,80,eee,R,C, ,2,3, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,465969.21,0.0,0.0,0.0,0.0,-51205.79,0.0,197000.0,197000.0,197000.0,-51205.79
G,S,80,eee,R,C, ,2,3, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,465969.21,0.0,0.0,0.0,0.0,-51205.79,0.0,197000.0,197000.0,197000.0,-51205.79
