A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,800,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,6.28,0.0,0.0,740.0,0.0,0.0,6.28,0.0,0.0,0.0,6.28
G,S,800,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,6.28,0.0,0.0,740.0,0.0,0.0,6.28,0.0,0.0,0.0,6.28
G,S,800,eee,C, , ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,3897.45,0.0,0.0,206.25,0.0,0.0,2486.65,1478.0,1336.75,1478.0,2486.65
G,S,800,eee,C, , ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,3897.45,0.0,0.0,206.25,0.0,0.0,2486.65,1478.0,1336.75,1478.0,2486.65
G,S,800,eee,C, , ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,0.44,0.0,0.0,3978.75,0.0,0.0,0.44,0.0,0.0,0.0,0.44
G,S,800,eee,C, , ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,0.44,0.0,0.0,3978.75,0.0,0.0,0.44,0.0,0.0,0.0,0.44
G,S,800,eee,C, , ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,16.83,0.0,0.0,0.0,0.0,0.0,16.83,0.0,0.0,0.0,16.83
G,S,800,eee,C, , ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,16.83,0.0,0.0,0.0,0.0,0.0,16.83,0.0,0.0,0.0,16.83
G,S,800,eee,C, , ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,0.3,0.0,0.0,8850.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3
G,S,800,eee,C, , ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,0.3,0.0,0.0,8850.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3
