A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,777,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,49042.98,0.0,0.0,0.0,0.0,0.0,49042.98,0.0,0.0,0.0,49042.98
G,S,777,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,49042.98,0.0,0.0,0.0,0.0,0.0,49042.98,0.0,0.0,0.0,49042.98
G,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,56829.0,0.0,0.0,0.0,0.0,0.0,56829.0,0.0,0.0,0.0,56829.0
G,S,777,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,56829.0,0.0,0.0,0.0,0.0,0.0,56829.0,0.0,0.0,0.0,56829.0
G,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,33434.2,0.0,0.0,0.0,0.0,0.0,31294.2,1320.0,1200.0,1320.0,31294.2
G,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,14348.86,0.0,0.0,0.0,0.0,0.0,14348.86,0.0,0.0,0.0,14348.86
G,S,777,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,47783.06,0.0,0.0,0.0,0.0,0.0,45643.06,1320.0,1200.0,1320.0,45643.06
G,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,3482.6,0.0,0.0,0.0,0.0,0.0,3482.6,0.0,0.0,0.0,3482.6
G,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,370.5,0.0,0.0,0.0,0.0,0.0,370.5,0.0,0.0,0.0,370.5
G,S,777,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,3853.1,0.0,0.0,0.0,0.0,0.0,3853.1,0.0,0.0,0.0,3853.1
G,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,26361.37,0.0,0.0,0.0,0.0,0.0,26361.37,0.0,0.0,0.0,26361.37
G,S,777,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,26361.37,0.0,0.0,0.0,0.0,0.0,26361.37,0.0,0.0,0.0,26361.37
G,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,38056.09,0.0,0.0,0.0,0.0,0.0,35956.09,2475.0,2250.0,2475.0,35956.09
G,S,777,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,38056.09,0.0,0.0,0.0,0.0,0.0,35956.09,2475.0,2250.0,2475.0,35956.09
R,S,777,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,49042.98,0.0,0.0,0.0,0.0,0.0,49042.98,0.0,0.0,0.0,49042.98
R,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,56829.0,0.0,0.0,0.0,0.0,0.0,56829.0,0.0,0.0,0.0,56829.0
R,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,33434.2,0.0,0.0,0.0,0.0,0.0,31294.2,1320.0,1200.0,1320.0,31294.2
R,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,14348.86,0.0,0.0,0.0,0.0,0.0,14348.86,0.0,0.0,0.0,14348.86
R,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,3482.6,0.0,0.0,0.0,0.0,0.0,3482.6,0.0,0.0,0.0,3482.6
R,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,370.5,0.0,0.0,0.0,0.0,0.0,370.5,0.0,0.0,0.0,370.5
R,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,26361.37,0.0,0.0,0.0,0.0,0.0,26361.37,0.0,0.0,0.0,26361.37
R,S,777,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,38056.09,0.0,0.0,0.0,0.0,0.0,35956.09,2475.0,2250.0,2475.0,35956.09
