A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,80,ccc,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,100143.83,0.0,0.0,0.0,0.0,0.0,60093.83,23000.0,23000.0,23000.0,60093.83
G,S,80,ccc,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,100143.83,0.0,0.0,0.0,0.0,0.0,60093.83,23000.0,23000.0,23000.0,60093.83
R,S,80,ccc,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,100143.83,0.0,0.0,0.0,0.0,0.0,60093.83,23000.0,23000.0,23000.0,60093.83
