A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,AAA,AAA,H,S, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,712.32,0.0,0.0,0.0,0.0,0.0,712.32,0.0,0.0,0.0,712.32
G,S,AAA,AAA,H,S, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,712.32,0.0,0.0,0.0,0.0,0.0,712.32,0.0,0.0,0.0,712.32
M,S,AAA,AAA,H,S, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,712.32,0.0,0.0,0.0,0.0,0.0,712.32,0.0,0.0,0.0,712.32
