A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,888,ddd,C, , ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,100100.0,0.0,0.0,0.0,0.0,0.0,100100.0,0.0,0.0,0.0,100100.0
G,S,888,ddd,C, , ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,100100.0,0.0,0.0,0.0,0.0,0.0,100100.0,0.0,0.0,0.0,100100.0
G,S,888,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,46766.93,0.0,0.0,0.0,0.0,0.0,36029.68,14041.0,12765.0,14041.0,36029.68
G,S,888,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,30406.91,0.0,0.0,0.0,0.0,0.0,30406.91,0.0,0.0,0.0,30406.91
G,S,888,ddd,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,77173.84,0.0,0.0,0.0,0.0,0.0,66436.59,14041.0,12765.0,14041.0,66436.59
M,S,888,ddd,C, , ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,100100.0,0.0,0.0,0.0,0.0,0.0,100100.0,0.0,0.0,0.0,100100.0
R,S,888,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,398.36,0.0,0.0,0.0,0.0,0.0,398.36,0.0,0.0,0.0,398.36
R,S,888,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,46766.93,0.0,0.0,0.0,0.0,0.0,36029.68,14041.0,12765.0,14041.0,36029.68
R,S,888,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,29936.1,0.0,0.0,0.0,0.0,0.0,29936.1,0.0,0.0,0.0,29936.1
