A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,172,ddd,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,404572.66,0.0,0.0,1750.0,-3930.0,0.0,228459.66,176903.0,161019.0,176903.0,228459.66
G,S,172,ddd,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,404572.66,0.0,0.0,1750.0,-3930.0,0.0,228459.66,176903.0,161019.0,176903.0,228459.66
G,S,172,ddd,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,163982.22,0.0,0.0,0.0,-70.0,0.0,148904.22,15078.0,13714.0,15078.0,148904.22
G,S,172,ddd,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,163982.22,0.0,0.0,0.0,-70.0,0.0,148904.22,15078.0,13714.0,15078.0,148904.22
R,S,172,ddd,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,404572.66,0.0,0.0,1750.0,-3930.0,0.0,228459.66,176903.0,161019.0,176903.0,228459.66
R,S,172,ddd,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,163982.22,0.0,0.0,0.0,-70.0,0.0,148904.22,15078.0,13714.0,15078.0,148904.22
