A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,CCC,ccc,D,H, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.5
G,S,CCC,ccc,D,H, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-3699095.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3699095.51
G,S,CCC,ccc,D,H, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-3699168.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3699168.01
G,S,CCC,ccc,D,H, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-68603.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68603.58
G,S,CCC,ccc,D,H, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-68603.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68603.58
M,S,CCC,ccc,D,H, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.5
M,S,CCC,ccc,D,H, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-3699095.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3699095.51
M,S,CCC,ccc,D,H, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-68603.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68603.58
