A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,116716.05,0.0,0.0,0.0,-382.5,0.0,58615.55,58100.5,52853.5,58100.5,58615.55
G,S,172,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,116716.05,0.0,0.0,0.0,-382.5,0.0,58615.55,58100.5,52853.5,58100.5,58615.55
G,S,172,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,156520.39,0.0,0.0,0.0,-475.0,0.0,76315.39,80205.0,72957.0,80205.0,76315.39
G,S,172,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,156520.39,0.0,0.0,0.0,-475.0,0.0,76315.39,80205.0,72957.0,80205.0,76315.39
G,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,157491.38,0.0,0.0,0.0,-455.0,0.0,90391.38,67100.0,61041.0,67100.0,90391.38
G,S,172,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,157491.38,0.0,0.0,0.0,-455.0,0.0,90391.38,67100.0,61041.0,67100.0,90391.38
G,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,334711.74,0.0,0.0,1750.0,-2682.5,0.0,259119.54,75950.5,69131.5,75950.5,259119.54
G,S,172,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,334711.74,0.0,0.0,1750.0,-2682.5,0.0,259119.54,75950.5,69131.5,75950.5,259119.54
G,S,172,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,75786.69,0.0,0.0,0.0,-237.5,0.0,35684.19,40102.5,36478.5,40102.5,35684.19
G,S,172,eee,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,75786.69,0.0,0.0,0.0,-237.5,0.0,35684.19,40102.5,36478.5,40102.5,35684.19
G,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,102012.32,0.0,0.0,0.0,-310.0,0.0,52910.32,49102.0,44666.0,49102.0,52910.32
G,S,172,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,102012.32,0.0,0.0,0.0,-310.0,0.0,52910.32,49102.0,44666.0,49102.0,52910.32
G,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,110182.92,0.0,0.0,0.0,-310.0,0.0,61080.92,49102.0,44666.0,49102.0,61080.92
G,S,172,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,110182.92,0.0,0.0,0.0,-310.0,0.0,61080.92,49102.0,44666.0,49102.0,61080.92
G,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,61730.39,0.0,0.0,0.0,-237.5,0.0,21627.89,40102.5,36478.5,40102.5,21627.89
G,S,172,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,61730.39,0.0,0.0,0.0,-237.5,0.0,21627.89,40102.5,36478.5,40102.5,21627.89
G,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,202351.24,0.0,0.0,0.0,-547.5,0.0,113146.74,89204.5,81144.5,89204.5,113146.74
G,S,172,eee,R,C, ,0,0, ,0,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,202351.24,0.0,0.0,0.0,-547.5,0.0,113146.74,89204.5,81144.5,89204.5,113146.74
R,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,116716.05,0.0,0.0,0.0,-382.5,0.0,58615.55,58100.5,52853.5,58100.5,58615.55
R,S,172,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,156520.39,0.0,0.0,0.0,-475.0,0.0,76315.39,80205.0,72957.0,80205.0,76315.39
R,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,157491.38,0.0,0.0,0.0,-455.0,0.0,90391.38,67100.0,61041.0,67100.0,90391.38
R,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,334711.74,0.0,0.0,1750.0,-2682.5,0.0,259119.54,75950.5,69131.5,75950.5,259119.54
R,S,172,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,75786.69,0.0,0.0,0.0,-237.5,0.0,35684.19,40102.5,36478.5,40102.5,35684.19
R,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,102012.32,0.0,0.0,0.0,-310.0,0.0,52910.32,49102.0,44666.0,49102.0,52910.32
R,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,110182.92,0.0,0.0,0.0,-310.0,0.0,61080.92,49102.0,44666.0,49102.0,61080.92
R,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,61730.39,0.0,0.0,0.0,-237.5,0.0,21627.89,40102.5,36478.5,40102.5,21627.89
R,S,172,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,202351.24,0.0,0.0,0.0,-547.5,0.0,113146.74,89204.5,81144.5,89204.5,113146.74
