A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,513,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,343.52,0.0,0.0,150.0,0.0,0.0,343.52,0.0,0.0,0.0,343.52
G,S,513,ddd,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,343.52,0.0,0.0,150.0,0.0,0.0,343.52,0.0,0.0,0.0,343.52
R,S,513,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,343.52,0.0,0.0,150.0,0.0,0.0,343.52,0.0,0.0,0.0,343.52
