A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,554,ddd,C, , ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,963.56,0.0,0.0,0.0,0.0,0.0,963.56,0.0,0.0,0.0,963.56
G,S,554,ddd,C, , ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,963.56,0.0,0.0,0.0,0.0,0.0,963.56,0.0,0.0,0.0,963.56
G,S,554,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,131694.43,0.0,0.0,1460.0,-4871.25,0.0,58184.18,44485.25,44485.25,44485.25,58184.18
G,S,554,ddd,R,C, ,0,0, ,0, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,131694.43,0.0,0.0,1460.0,-4871.25,0.0,58184.18,44485.25,44485.25,44485.25,58184.18
M,S,554,ddd,C, , ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,963.56,0.0,0.0,0.0,0.0,0.0,963.56,0.0,0.0,0.0,963.56
R,S,554,ddd,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,131694.43,0.0,0.0,1460.0,-4871.25,0.0,58184.18,44485.25,44485.25,44485.25,58184.18
